Code,Name,Name KH,Category Code,Unit ID,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image,Type(standard or service)
SS0011 ,SS. 1.1mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0012 ,SS. 1.2mm- 1.25x2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0013 ,SS. 1.2mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0014 ,SS. 1.5mm- 1.25 x 2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0015 ,SS. 1.5mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0016 ,SS. 1.8 mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0017 ,SS. 1.8mm- 1.25x2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0018 ,SS. 1.8mm- 1x3m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0019 ,SS. 1.8mm- 1x4.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0020 ,SS. 10mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0021 ,SS. 10mm- 1.5mx2.68m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0022 ,SS. 10mm- 1.5mx7.1m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0023 ,SS. 10mm- 1.5mx8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0024 ,SS. 10mm- 1.5x0.83m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0025 ,SS. 10mm- 1.5x2.47m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0026 ,SS. 10mm- 1.5x3.3m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0027 ,SS. 10mm- 1.5x7.88m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0028 ,SS. 12mm- 0.28x4.88m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0029 ,SS. 12mm- 0.28x8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0030 ,SS. 12mm- 1.22x0.74m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0031 ,SS. 12mm- 1.22x2.44m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0032 ,SS. 12mm- 1.5mx0.62m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0033 ,SS. 12mm- 1.5mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0034 ,SS. 12mm- 1.5mx8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0035 ,SS. 12mm- 1.5x1.47m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0036 ,SS. 12mm- 1.5x2.07m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0037 ,SS. 12mm- 1.5x4.7m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0038 ,SS. 12mm- 1.5x5.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0039 ,SS. 12mm- 1.5x7.1m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0040 ,SS. 13mm- 1.5x8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0041 ,SS. 14mm- 1.5mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0042 ,SS. 14mm- 1.5x2.8m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0043 ,SS. 14mm- 1.5x5.86m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0044 ,SS. 14mm- 1.5x5.8m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0045 ,SS. 14mm- 1.5x8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0046 ,SS. 14mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0047 ,SS. 15mm- 2mX6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0048 ,SS. 16mm- 1.5mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0049 ,SS. 16mm- 1.5x8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0050 ,SS. 16mm- 1.8x2.4m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0051 ,SS. 16mm- 1.8x3.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0052 ,SS. 16mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0053 ,SS. 16mm- 2x7.2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0054 ,SS. 17mm- 2mX6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0055 ,SS. 18mm- 2x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0056 ,SS. 18mm- 2x7.2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0057 ,SS. 19mm- 2mX6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0058 ,SS. 2.0mm- 1.25X2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0059 ,SS. 2.0mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0060 ,SS. 2.3mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0061 ,SS. 2.5mm- 1.25mx2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0062 ,SS. 2.5mm- 1mx2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0063 ,SS. 2.8mm- 1.25mx2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0064 ,SS. 2.8mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0065 ,SS. 20mm- 1.5mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0066 ,SS. 20mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0067 ,SS. 22mm- 2x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0068 ,SS. 25mm- 1.5mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0069 ,SS. 25mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0070 ,SS. 3.0mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0071 ,SS. 30mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0072 ,SS. 4.0mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0073 ,SS. 40mm- 2x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0074 ,SS. 4mm- 1.5x3.7m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0075 ,SS. 5.0mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0076 ,SS. 50mm- 2mx6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0077 ,SS. 5mm- 1.25x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0078 ,SS. 5mm- 1.5x2.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0079 ,SS. 5mm- 1.5x7m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0080 ,SS. 5mm- 1x7m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0081 ,SS. 6.0mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0082 ,SS. 6mm- 0.1x0.1m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0083 ,SS. 6mm- 1.22x2.44m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0084 ,SS. 6mm- 1.5x2.4m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0085 ,SS. 6mm- 1.5x4.5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0086 ,SS. 6mm- 1.5x4.8m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0087 ,SS. 6mm- 1.5x7m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0088 ,SS. 6mm- 1x2m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0089 ,SS. 6mm- 1x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0090 ,SS. 8.0mm- 1.50x6.0m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0091 ,SS. 8mm- 0.6mx5m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0092 ,SS. 8mm- 1.22x2.44m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0093 ,SS. 8mm- 1.2x6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0094 ,SS. 8mm- 1.5mx12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0095 ,SS. 8mm- 1.5mx7.9m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0096 ,SS. 8mm- 1.5x7.88m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0097 ,SS. 8mm- 1.5x7.8m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0098 ,SS. 8mm- 1.5x8.06m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-021,,,,,,,,,,,,,no_image.png,standard
SS0099 ,SS. 2.0mm-1.22x2.44m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0100 ,SS. 2.0mm-1mx2m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0101 ,SS. 2.0mm-1x2.44m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0102 ,SS. 3.0mm (3.1mx1.46m) Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0103 ,SS. 3.0mm-1.22x2.44m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0104 ,SS. 3mm- 1.25x6m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0105 ,SS. 3mm- 1.5mx6m - Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0106 ,SS. 4mm- 1.5mx6m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0107 ,SS. 4mm- 1.5x3.6m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0108 ,SS. 5.0mm- 1.5mx6m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
SS0109 ,SS. 6mm- 1.5mx6m- Chequer,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-004,,,,,,,,,,,,,no_image.png,standard
U0001 ,U. 50mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0002 ,U. 60mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0003 ,U. 80mm- China,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0004 ,U. 80mm- Mid,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0005 ,U. 80mm- Thin,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0006 ,U. 100mm- China,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0007 ,U. 100mm- VN,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0008 ,U. 120mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0009 ,U. 120mm- China,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0010 ,U. 125mm- Thai,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0011 ,U. 125mm- Thai 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0012 ,U. 140mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0013 ,U. 150mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0014 ,U. 150mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0015 ,U. 160mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0016 ,U. 180mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0017 ,U. 200mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0018 ,U. 200mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0019 ,U. 200mm- China,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0020 ,U. 250mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
U0021 ,U. 250mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-003,,,,,,,,,,,,,no_image.png,standard
V0001 ,V. 25mm- 2mm Thin,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0002 ,V. 25mm- 3mm Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0003 ,V. 30mm- 2mm Thin,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0004 ,V. 30mm- 3mm Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0005 ,V. 40mm- 2mm Thin,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0006 ,V. 40mm- 3mm Mid,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0007 ,V. 40mm- 3mm Mid (V),,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0008 ,V. 40mm- 4mm Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0009 ,V. 40mm- 4mm Thick (v),,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0010 ,V. 50mm- 233,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0011 ,V. 50mm- 3mm Thin,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0012 ,V. 50mm- 4mm Mid,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0013 ,V. 50mm- 5mm Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0014 ,V. 60mm- 4mm-V,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0015 ,V. 60mm- 5mm Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0016 ,V. 60mm- 6mm. VT,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0017 ,V. 70mm- 5mm- Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0018 ,V. 70mm- 6mm- V,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0019 ,V. 75mm- 5mm- 313,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0020 ,V. 75mm- 6mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0021 ,V. 75mm- 6mm- Thick,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0022 ,V. 75mm- 8mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0023 ,V. 90mm- 7mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0024 ,V. 100mm- 10mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0025 ,V. 100mm- 7mm,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0026 ,V. 120mm- 10mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0027 ,V. 125mm- 10mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0028 ,V. 130mm- 10mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0029 ,V. 140mm- 10mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0030 ,V. 150mm- 12mm 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0031 ,V. 150mm- 15mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0032 ,V. 150mm- 15mm- 6m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0033 ,V. 175mm- 15mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
V0034 ,V. 200mm- 20mm- 12m,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-023,,,,,,,,,,,,,no_image.png,standard
VN0001 ,VN. 10mm- (3.6 - 43),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0002 ,VN. 10mm- HVUC,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0003 ,VN. 10mm- HVUC (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0004 ,VN. 10mm- IZG,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0005 ,VN. 10mm- IZG (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0006 ,VN. 10mm- Small,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0007 ,VN. 10mm- Small (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0008 ,VN. 10mm- T. I,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0009 ,VN. 10mm- T. T,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0010 ,VN. 10mm- T.O,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0011 ,VN. 10mm- T.O (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0012 ,VN. 10mm- TH,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0013 ,VN. 10mm- TH (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0014 ,VN. 12mm- HVUC,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0015 ,VN. 12mm- HVUC (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0016 ,VN. 12mm- IZG,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0017 ,VN. 12mm- IZG (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0018 ,VN. 12mm- T. I,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0019 ,VN. 12mm- T. T,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0020 ,VN. 12mm- T.O,,  C-001,5,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
VN0021 ,VN. 12mm- T.O (3),,  C-001,3,1.00,1.00,10, No Tax, inclusive,SC-1-005(VN),,,,,,,,,,,,,no_image.png,standard
